,Номенклатура,КлассТовара
17354,a205860e-cffc-11de-a4c2-00151716f9f5,Наименее продаваемый
17355,2896e697-6da7-11e1-87c9-001517c526f0,Наименее продаваемый
17356,3280c061-40ac-11e0-9aec-001517c526f0,Наименее продаваемый
17357,939226b1-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
17358,58f4579d-45ff-11e0-97bf-001517c526f0,Наименее продаваемый
17359,c3d779fb-3333-11e0-96c3-001517c526f0,Наименее продаваемый
17360,266104bc-a5d9-11e0-95cb-00155d030b07,Наименее продаваемый
17361,80a7622a-326c-11e0-a739-001517c526f0,Наименее продаваемый
17362,483b2f10-b6cf-11de-bd70-00151716f9f5,Наименее продаваемый
17363,9fe8c45a-3840-11de-8a24-00151716f9f5,Наименее продаваемый
17364,932a7208-78de-11df-9c14-001517c526f1,Наименее продаваемый
17365,a4a49bf7-063e-11df-9cf0-00151716f9f5,Наименее продаваемый
17366,a3f48896-ea43-11e0-9a0e-001517c526f0,Наименее продаваемый
17367,e82adf30-d2a8-11e0-9488-001517c526f0,Наименее продаваемый
17368,5fdf8470-7361-11df-815f-001517c526f1,Наименее продаваемый
17369,e34883be-82df-11de-b404-00151716f9f5,Наименее продаваемый
17370,a6b08a6d-5760-11e1-be50-001517c526f0,Наименее продаваемый
17371,3e965c72-cc60-11df-b5c6-001517c526f0,Наименее продаваемый
17372,15ae33cf-ced1-11e0-872a-001517c526f0,Наименее продаваемый
17373,7cc57956-2a35-11de-9151-00151716f9f5,Наименее продаваемый
17374,7c2215d7-034d-11e1-aa49-001517c526f0,Наименее продаваемый
17375,c200c02f-4904-11de-ad84-00151716f9f5,Наименее продаваемый
17376,3e14a66a-ae32-11de-bd70-00151716f9f5,Наименее продаваемый
17377,beed9306-8d17-11de-b404-00151716f9f5,Наименее продаваемый
17378,c2be1869-bbdf-11e0-8b6e-00155d030b07,Наименее продаваемый
17379,969e4181-ef92-11de-97f8-00151716f9f5,Наименее продаваемый
17380,38b9d930-dcd0-11e0-8d28-001517c526f0,Наименее продаваемый
17381,6c6938e0-38b8-11e0-aaf8-001517c526f0,Наименее продаваемый
17382,c9d9fa24-d865-11dc-bbdd-00151716f9f5,Наименее продаваемый
17383,779ac0ef-c6dc-11df-b127-001517c526f0,Наименее продаваемый
17384,9c3a326c-0e9e-11de-a585-00151716f9f5,Наименее продаваемый
17385,958d4e24-24db-11df-beba-001517c526f1,Наименее продаваемый
17386,799896d4-8739-11e0-bdeb-00155d030b07,Наименее продаваемый
17387,dd3f6db8-301c-11e1-ae41-001517c526f0,Наименее продаваемый
17388,0cfd4a2e-37e3-11e0-878d-001517c526f0,Наименее продаваемый
17389,8556e39f-4c73-11e1-a28a-001517c526f0,Наименее продаваемый
17390,69ef6bc0-f929-11e0-89eb-001517c526f0,Наименее продаваемый
17391,d294d1e7-f972-11dd-90ed-00151716f9f5,Наименее продаваемый
17392,0cf92121-11b3-11e1-a2d4-001517c526f0,Наименее продаваемый
17393,4f0af185-f921-11e0-89eb-001517c526f0,Наименее продаваемый
17394,3b259899-bcbf-11e0-baec-00155d030b07,Наименее продаваемый
17395,6c9ab625-ae21-11de-bd70-00151716f9f5,Наименее продаваемый
17396,b51b1103-65a8-11e0-bec9-001517c526f0,Наименее продаваемый
17397,2aba7a1d-1159-11df-a2bd-00151716f9f5,Наименее продаваемый
17398,f3bb6009-9550-11df-97be-001517c526f0,Наименее продаваемый
17399,8d115f25-ee95-11de-9de5-00001a1933df,Наименее продаваемый
17400,d94d6d5d-1ed0-11e1-89c5-001517c526f0,Наименее продаваемый
17401,c1ede74f-0ab7-11e1-9a08-001517c526f0,Наименее продаваемый
17402,8c3f950e-ba62-11e0-98d9-00155d030b07,Наименее продаваемый
17403,5ddfb47e-4177-11e1-8064-001517c526f0,Наименее продаваемый
17404,9104649a-396b-11e0-8521-001517c526f0,Наименее продаваемый
17405,7d62cb72-54fe-11e0-8eca-001517c526f0,Наименее продаваемый
17406,4ee00726-ab1f-11df-85dd-001517c526f0,Наименее продаваемый
17407,e14fcd3b-03db-11df-9cf0-00151716f9f5,Наименее продаваемый
17408,78b21c08-eeea-11e0-a149-001517c526f0,Наименее продаваемый
17409,528399b1-1ded-11e0-b5e5-001517c526f0,Наименее продаваемый
17410,c3e8dedb-0f21-11e1-8d07-001517c526f0,Наименее продаваемый
17411,24d4404d-8fcd-11df-9ecb-001517c526f0,Наименее продаваемый
17412,a19285c4-de82-11e0-9866-001517c526f0,Наименее продаваемый
17413,6643e89f-42d0-11e0-9fe1-001517c526f0,Наименее продаваемый
17414,8caa45cf-2792-11e0-8191-001517c526f0,Наименее продаваемый
17415,0f81723a-b0ac-11df-a634-001517c526f0,Наименее продаваемый
17416,24733b19-41e2-11df-95ff-001517c526f1,Наименее продаваемый
17417,aee69f69-c1bd-11de-bd70-00151716f9f5,Наименее продаваемый
17418,fd7535ea-2387-11db-a026-0002b3552d75,Наименее продаваемый
17419,c3c288d9-dd99-11e0-b636-001517c526f0,Наименее продаваемый
17420,5735614f-35a3-11e0-acff-001517c526f0,Наименее продаваемый
17421,d11ec977-7c3d-11dc-9af2-00151716f9f5,Наименее продаваемый
17422,d38a0a27-5f50-11e0-96ea-001517c526f0,Наименее продаваемый
17423,d8e8ee90-0b4b-11e1-8678-001517c526f0,Наименее продаваемый
17424,43f5e74d-1701-11e1-83e0-001517c526f0,Наименее продаваемый
17425,7e580eed-164a-11e1-b4ae-001517c526f0,Наименее продаваемый
17426,24d4f8f2-42e2-11e0-9fe1-001517c526f0,Наименее продаваемый
17427,528399ac-1ded-11e0-b5e5-001517c526f0,Наименее продаваемый
17428,52bc1178-c145-11df-a288-001517c526f0,Наименее продаваемый
17429,b6556819-316e-11db-a1fa-0002b3552d75,Наименее продаваемый
17430,3b60bc3a-85a2-11db-a148-00001a1933df,Наименее продаваемый
17431,04b75eac-714e-11e1-b97c-001517c526f0,Наименее продаваемый
17432,042356ce-5a07-11de-8bf7-00151716f9f5,Наименее продаваемый
17433,0e5d0ccd-2ff8-11e0-bae4-001517c526f0,Наименее продаваемый
17434,6bc3543c-bdaa-11e0-87f8-00155d030b07,Наименее продаваемый
17435,59591a3a-fe8b-11df-a699-001517c526f0,Наименее продаваемый
17436,528399b6-1ded-11e0-b5e5-001517c526f0,Наименее продаваемый
17437,7f0d7237-cd33-11e0-9b01-001517c526f0,Наименее продаваемый
17438,7f0d7234-cd33-11e0-9b01-001517c526f0,Наименее продаваемый
17439,6c5276c5-9626-11e0-8789-00155d030b07,Наименее продаваемый
17440,0731d7e9-7874-11dc-b584-00001a1933df,Наименее продаваемый
17441,d26fc883-2da2-11e0-99a5-001517c526f0,Наименее продаваемый
17442,6208856e-471a-11e1-b19c-001517c526f0,Наименее продаваемый
17443,0aaffc22-1965-11e1-93eb-001517c526f0,Наименее продаваемый
17444,a5885c70-5f39-11e0-96ea-001517c526f0,Наименее продаваемый
17445,337857cd-05bd-11e1-a357-001517de70ad,Наименее продаваемый
17446,8c5bb2f9-f2f7-11df-bd56-001517c526f0,Наименее продаваемый
17447,3f0e2be1-5eec-11df-a974-001517c526f1,Наименее продаваемый
17448,6ebfc3ab-a844-11e0-8139-00155d030b07,Наименее продаваемый
17449,1e5b626b-fbc9-11dd-a2ac-00151716f9f5,Наименее продаваемый
17450,63e5303f-3a3c-11e0-b0ec-001517c526f0,Наименее продаваемый
17451,35f4896b-2a9b-11e1-b0a9-001517c526f0,Наименее продаваемый
17452,807f300d-3b8e-11df-b74e-001517c526f1,Наименее продаваемый
17453,e331c4ca-1c1e-11df-a579-001517c526f1,Наименее продаваемый
17454,163b2fb0-46cf-11e0-ae8b-001517ea834c,Наименее продаваемый
17455,970ffbd8-5682-11e0-94c3-001517c526f0,Наименее продаваемый
17456,dd0cdcdb-7d33-11dd-b56c-00151716f9f5,Наименее продаваемый
17457,e417a633-1004-11e1-8fdb-001517c526f0,Наименее продаваемый
17458,93ee407e-d697-11db-b0e6-00001a1933df,Наименее продаваемый
17459,2280eeaf-fb72-11df-8585-001517c526f0,Наименее продаваемый
17460,d220d8e4-5c19-11e0-b61b-001517c526f0,Наименее продаваемый
17461,8556e39d-4c73-11e1-a28a-001517c526f0,Наименее продаваемый
17462,14b59ea9-816e-11e1-b535-001517c526f0,Наименее продаваемый
17463,6f5578a9-7956-11e1-84e2-001517c526f0,Наименее продаваемый
17464,86edb96a-797d-11e1-84e2-001517c526f0,Наименее продаваемый
17465,55a88c33-77ab-11e1-84e2-001517c526f0,Наименее продаваемый
17466,71313176-586a-11e1-ad5c-001517c526f0,Наименее продаваемый
17467,cd4de2d9-8842-11e0-a6be-001517d7bde1,Наименее продаваемый
17468,b8e9dc3b-6355-11e1-b0ae-001517c526f0,Наименее продаваемый
17469,7cd1cb69-2844-11e0-b6e4-001517c526f0,Наименее продаваемый
17470,017f7bba-74ae-11e1-9ee9-001517c526f0,Наименее продаваемый
17471,e3f699ac-597e-11db-a5f0-00001a1933df,Наименее продаваемый
17472,bb0bd5e2-7a2e-11e1-8086-001517c526f0,Наименее продаваемый
17473,f94e66d0-8515-11e1-be12-001517c526f0,Наименее продаваемый
17474,d2e30f99-77ca-11e1-84e2-001517c526f0,Наименее продаваемый
17475,7494e1df-46fb-11e1-b19c-001517c526f0,Наименее продаваемый
17476,fcca7293-b18b-11df-9285-001517c526f0,Наименее продаваемый
17477,94af1d71-157a-11e1-92d4-001517c526f0,Наименее продаваемый
17478,0c339bf7-7f76-11e1-b535-001517c526f0,Наименее продаваемый
17479,3f776a53-8a83-11e1-98e3-001517c526f0,Наименее продаваемый
17480,eb9f88c3-5261-11df-a73d-001517c526f1,Наименее продаваемый
17481,d58f27ce-7d3b-11e1-8969-001517c526f0,Наименее продаваемый
17482,8e6cdefb-797d-11e1-84e2-001517c526f0,Наименее продаваемый
17483,892040b6-7c0d-11e1-8086-001517c526f0,Наименее продаваемый
17484,3072bbe3-7714-11de-b404-00151716f9f5,Наименее продаваемый
17485,66f67675-b776-11dd-bf0b-00151716f9f5,Наименее продаваемый
17486,c77f03b6-0ce6-11dd-8863-00151716f9f5,Наименее продаваемый
17487,7f39aea3-8438-11e1-acd1-001517c526f0,Наименее продаваемый
17488,4a033b93-78a7-11e1-84e2-001517c526f0,Наименее продаваемый
17489,49ed5cd6-6f07-11e1-b1d4-001517c526f0,Наименее продаваемый
17490,36d8b985-8373-11e1-acd1-001517c526f0,Наименее продаваемый
17491,8e6cdf10-797d-11e1-84e2-001517c526f0,Наименее продаваемый
17492,6b55499e-76fc-11e1-84e2-001517c526f0,Наименее продаваемый
17493,4f295adf-f1e4-11df-a7e1-001517c526f0,Наименее продаваемый
17494,50c17a21-5c4c-11e1-8cc2-001517c526f0,Наименее продаваемый
17495,d6cea605-67a9-11df-be61-001517c526f1,Наименее продаваемый
17496,7cc02a2e-6bd3-11e1-8433-001517c526f0,Наименее продаваемый
17497,0ed1ad7a-77d8-11e1-84e2-001517c526f0,Наименее продаваемый
17498,c527e3c8-3d78-11e1-b4a1-001517c526f0,Наименее продаваемый
17499,4a033b90-78a7-11e1-84e2-001517c526f0,Наименее продаваемый
17500,355048dd-7a44-11e1-8086-001517c526f0,Наименее продаваемый
17501,892040b5-7c0d-11e1-8086-001517c526f0,Наименее продаваемый
17502,c2a2da7d-302c-11e0-bae4-001517c526f0,Наименее продаваемый
17503,44fa2d46-9f56-11df-89be-001517c526f0,Наименее продаваемый
17504,aacb2578-47b6-11e1-80db-001517c526f0,Наименее продаваемый
17505,8e6cdf1c-797d-11e1-84e2-001517c526f0,Наименее продаваемый
17506,c30758b5-7a55-11e1-8086-001517c526f0,Наименее продаваемый
17507,bc379c28-8d25-11de-b404-00151716f9f5,Наименее продаваемый
17508,70159e37-51f7-11e1-840b-001517c526f0,Наименее продаваемый
17509,83560829-6656-11e1-a044-001517c526f0,Наименее продаваемый
17510,736f7f54-5388-11e1-b223-001517c526f0,Наименее продаваемый
17511,955d7627-7d3f-11e1-8969-001517c526f0,Наименее продаваемый
17512,7c26f62b-81ce-11e1-a3fb-001517c526f0,Наименее продаваемый
17513,bb0bd5e0-7a2e-11e1-8086-001517c526f0,Наименее продаваемый
17514,351f05c5-78b7-11e1-84e2-001517c526f0,Наименее продаваемый
17515,924d0b1b-60f9-11e1-aa31-001517c526f0,Наименее продаваемый
17516,271499e9-73b4-11e1-91a1-001517c526f0,Наименее продаваемый
17517,c1ede751-0ab7-11e1-9a08-001517c526f0,Наименее продаваемый
17518,8acbc928-6bdb-11e1-8433-001517c526f0,Наименее продаваемый
17519,547893f4-cd39-11e0-9b01-001517c526f0,Наименее продаваемый
17520,8e6cdf72-797d-11e1-84e2-001517c526f0,Наименее продаваемый
17521,85f9dbe2-836d-11e1-acd1-001517c526f0,Наименее продаваемый
17522,67ba0f24-73e1-11e1-91a1-001517c526f0,Наименее продаваемый
17523,0da0f1ff-5901-11e1-b451-001517c526f0,Наименее продаваемый
17524,535e610e-8224-11e1-acd1-001517c526f0,Наименее продаваемый
17525,4054a56a-636c-11e1-b0ae-001517c526f0,Наименее продаваемый
17526,3fca50d3-885b-11e1-98e3-001517c526f0,Наименее продаваемый
17527,770e3919-6279-11e1-b0ae-001517c526f0,Наименее продаваемый
17528,3e965c71-cc60-11df-b5c6-001517c526f0,Наименее продаваемый
17529,fd17b93f-7606-11e0-b87f-001517c526f0,Наименее продаваемый
17530,77e7b74d-097b-11e0-b227-001517c526f0,Наименее продаваемый
